"","EA_Dataset","PU_Gap_Code","Reach_Name","Event_Date","REP","COUNT","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","LIFE_STAGE","ABUNDANCE","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","LARGE_RARE_TAXA","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN"
"73","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","977","Polypedilum fallax gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum fallax gr.",NA,NA,NA
"74","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","3320","Polypedilum halterale gr.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum halterale gr.",NA,NA,NA
"75","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","979","Polypedilum illinoense gr.","Larvae",46,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"76","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","979","Polypedilum illinoense gr.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"77","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","983","Polypedilum scalaenum gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum scalaenum gr.",NA,NA,NA
"78","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","799","Procladius sp.","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius","","sp.",NA,NA,128277
"79","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","1017","Rheotanytarsus exiguus gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus","","Rheotanytarsus exiguus gr.",NA,NA,NA
"80","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","3311","Saetheria tylus","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria","","Saetheria tylus",NA,NA,129737
"81","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","995","Stenochironomus sp.","Larvae",2,1,"N","N","N","N","Y",0,"#59","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stenochironomus","","sp.",NA,NA,129746
"82","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","1029","Tanytarsus sp.","Larvae",4,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus","","sp.",NA,NA,129978
"83","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","805","Thienemannimyia gr. sp.","Larvae",4,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.","","sp.",NA,NA,NA
"84","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","998","Tribelos jucundum","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos","","Tribelos jucundum",NA,NA,NA
"85","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","G. Wallace","807","Zavrelimyia sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia","","sp.",NA,NA,128259
"86","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","749","Tipulidae","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","Tipulidae","","",NA,"","","",NA,NA,118840
"87","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","147","Anafroptilum sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Anafroptilum","","sp.",NA,NA,100873
"88","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","153","Caenis sp.","Larvae",3,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis","","sp.",NA,NA,101478
"89","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","225","Stenacron interpunctatum","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Stenacron","","Stenacron interpunctatum",NA,NA,100714
"90","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","268","Calopterygidae","Larvae",17,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Calopterygidae","","",NA,"","","",NA,NA,102043
"91","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","272","Argia sp.","Larvae",7,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia","","sp.",NA,NA,102139
"92","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","2433","Coenagrion/Enallagma sp.","Larvae",34,NA,"N","N","N","N","Y",30,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Coenagrion/Enallagma","","sp.",NA,NA,102155
"93","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","1591","Somatochlora sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Corduliidae","","",NA,"Somatochlora","","sp.",NA,NA,101947
"94","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","1060","Progomphus sp.","Larvae",1,NA,"N","N","Y","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Gomphidae","","",NA,"Progomphus","","sp.",NA,NA,101718
"95","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","544","Cheumatopsyche sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche","","sp.",NA,NA,115408
"96","1","kasky1038","kasky1038","8/1/2016 ",NA,271,"Freshwater","EcoAnalysts","7824.02-16","J. Pfeiffer","1157","Hyalella sp.","Larvae",27,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","",NA,"Hyalella","","sp.",NA,NA,94025
"97","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","L. Flaherty","28","Naididae","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","",NA,"","","",NA,NA,68854
"98","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","768","Ablabesmyia mallochi","Larvae",19,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia","","Ablabesmyia mallochi",NA,NA,128097
"99","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","768","Ablabesmyia mallochi","Pupae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia","","Ablabesmyia mallochi",NA,NA,128097
"100","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","930","Chironomus sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus","","sp.",NA,NA,129254
"101","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","940","Dicrotendipes fumidus","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes","","Dicrotendipes fumidus",NA,NA,129436
"102","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","3662","Dicrotendipes neomodestus","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes","","Dicrotendipes neomodestus",NA,NA,129450
"103","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","1015","Paratanytarsus sp.","Larvae",3,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus","","sp.",NA,NA,129935
"104","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","973","Phaenopsectra sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra","","sp.",NA,NA,129637
"105","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","979","Polypedilum illinoense gr.","Larvae",4,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"106","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","799","Procladius sp.","Larvae",14,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius","","sp.",NA,NA,128277
"107","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","1017","Rheotanytarsus exiguus gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus","","Rheotanytarsus exiguus gr.",NA,NA,NA
"108","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","1029","Tanytarsus sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus","","sp.",NA,NA,129978
"109","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","805","Thienemannimyia gr. sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.","","sp.",NA,NA,NA
"110","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","805","Thienemannimyia gr. sp.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.","","sp.",NA,NA,NA
"111","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","G. Wallace","998","Tribelos jucundum","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos","","Tribelos jucundum",NA,NA,NA
"112","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","A. Navesky","2189","Anopheles sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Culicidae","","",NA,"Anopheles","","sp.",NA,NA,125956
"113","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","A. Navesky","146","Callibaetis sp.","Larvae",1,1,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Callibaetis","","sp.",NA,NA,100903
"114","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","A. Navesky","153","Caenis sp.","Larvae",7,NA,"N","N","Y","N","Y",0,"immature or recently molted","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis","","sp.",NA,NA,101478
"115","1","kasky1065","kasky1065","6/22/2017",NA,323,"Freshwater","EcoAnalysts","7824.04-16","A. Navesky","272","Argia sp.","Larvae",4,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia","","sp.",NA,NA,102139
"116","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","K. Guild","104","Sphaerium sp.","Adults",21,NA,"N","N","N","N","Y",7,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Sphaeriidae","","",NA,"Sphaerium","","sp.",NA,NA,81391
"117","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","K. Guild","2377","Erpobdella sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Hirudinida","Euhirudinea","","Arhynchobdellida","Erpobdelliformes","","","Erpobdellidae","","",NA,"Erpobdella","","sp.",NA,NA,69444
"118","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","L. Flaherty","28","Naididae","Larvae",11,NA,"N","N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","",NA,"","","",NA,NA,68854
"119","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","K. Guild","93","Physa sp.","Adults",22,NA,"N","N","N","N","Y",0,"","Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","",NA,"Physa","","sp.",NA,NA,76677
"120","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","K. Guild","477","Stenelmis sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Stenelmis","","sp.",NA,NA,114095
"121","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","768","Ablabesmyia mallochi","Larvae",5,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia","","Ablabesmyia mallochi",NA,NA,128097
"122","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","930","Chironomus sp.","Larvae",4,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus","","sp.",NA,NA,129254
"123","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","934","Cryptochironomus sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus","","sp.",NA,NA,129368
"124","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","3662","Dicrotendipes neomodestus","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes","","Dicrotendipes neomodestus",NA,NA,129450
"125","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","854","Diplocladius sp.","Larvae",1,1,"N","N","N","N","Y",0,"#46","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Diplocladius","","sp.",NA,NA,128670
"126","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","1054","Micropsectra sp.","Larvae",9,1,"N","N","N","N","Y",0,"#45","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Micropsectra","","sp.",NA,NA,129890
"127","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","1015","Paratanytarsus sp.","Larvae",18,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus","","sp.",NA,NA,129935
"128","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","970","Paratendipes sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes","","sp.",NA,NA,129623
"129","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","973","Phaenopsectra sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra","","sp.",NA,NA,129637
"130","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","977","Polypedilum fallax gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum fallax gr.",NA,NA,NA
"131","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","975","Polypedilum flavum","Larvae",10,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum flavum",NA,NA,NA
"132","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","979","Polypedilum illinoense gr.","Larvae",34,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"133","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","979","Polypedilum illinoense gr.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"134","1","kasky1128","kasky1128","6/11/2015",NA,292,"Freshwater","EcoAnalysts","7824.01-6","G. Wallace","983","Polypedilum scalaenum gr.","Larvae",4,1,"N","N","N","N","Y",0,"#47","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum scalaenum gr.",NA,NA,NA
